Location,Date,Age,Length
HS,5/16/2005,1,101
HS,5/16/2005,1,91
HS,5/16/2005,1,90
HS,5/17/2005,1,93
HS,5/17/2005,1,116
HS,5/17/2005,1,104
HS,5/18/2005,1,102
HS,5/20/2005,1,109
HS,5/21/2005,1,100
HS,5/22/2005,1,112
HS,5/24/2005,1,114
HS,5/25/2005,1,97
HS,5/25/2005,1,110
HS,5/26/2005,1,107
HS,5/27/2005,1,118
HS,5/28/2005,1,105
HS,5/30/2005,1,109
HS,5/30/2005,1,106
HS,5/31/2005,1,111
HS,5/31/2005,1,94
HS,5/4/2005,2,119
HS,5/6/2005,2,125
HS,5/9/2005,2,119
HS,5/9/2005,2,127
HS,5/11/2005,2,118
HS,5/13/2005,2,123
HS,5/16/2005,2,121
HS,5/17/2005,2,125
HS,5/17/2005,2,121
HS,5/17/2005,2,134
HS,5/18/2005,2,122
HS,5/19/2005,2,133
HS,4/26/1999,1,87
HS,4/29/1999,1,87
HS,4/30/1999,1,88
HS,4/30/1999,1,106
HS,5/5/1999,1,96
HS,5/5/1999,1,76
HS,5/7/1999,1,95
HS,5/7/1999,1,101
HS,5/8/1999,1,93
HS,5/13/1999,1,98
HS,5/13/1999,1,95
HS,5/16/1999,1,110
HS,5/17/1999,1,101
HS,5/18/1999,1,114
HS,5/18/1999,1,112
HS,5/18/1999,1,98
HS,5/18/1999,1,101
HS,5/18/1999,1,120
HS,5/18/1999,1,108
HS,5/18/1999,1,101
HS,5/18/1999,1,96
HS,5/19/1999,1,120
HS,5/19/1999,1,109
HS,5/19/1999,1,96
HS,5/20/1999,1,97
HS,5/20/1999,1,100
HS,5/20/1999,1,101
HS,5/20/1999,1,100
HS,5/20/1999,1,108
HS,5/20/1999,1,102
HS,5/20/1999,1,96
HS,5/20/1999,1,109
HS,5/20/1999,1,97
HS,5/20/1999,1,110
HS,5/20/1999,1,94
HS,5/20/1999,1,103
HS,5/20/1999,1,116
HS,5/20/1999,1,102
HS,5/20/1999,1,103
HS,5/20/1999,1,98
HS,5/20/1999,1,100
HS,5/20/1999,1,105
HS,5/21/1999,1,109
HS,5/21/1999,1,109
HS,5/21/1999,1,107
HS,5/21/1999,1,103
HS,5/21/1999,1,104
HS,5/21/1999,1,92
HS,5/21/1999,1,111
HS,5/21/1999,1,112
HS,5/21/1999,1,84
HS,5/22/1999,1,93
HS,5/22/1999,1,93
HS,5/22/1999,1,104
HS,5/22/1999,1,104
HS,5/22/1999,1,100
HS,5/22/1999,1,102
HS,5/22/1999,1,95
HS,5/22/1999,1,112
HS,5/22/1999,1,107
HS,5/23/1999,1,111
HS,5/23/1999,1,114
HS,5/23/1999,1,107
HS,5/23/1999,1,108
HS,5/28/1999,1,99
HS,5/29/1999,1,83
HS,5/29/1999,1,88
HS,5/29/1999,1,93
HS,5/30/1999,1,95
HS,5/31/1999,1,89
HS,5/31/1999,1,84
HS,5/31/1999,1,91
HS,6/1/1999,1,94
HS,6/1/1999,1,82
HS,6/2/1999,1,93
HS,5/3/1999,2,117
HS,5/13/1999,2,130
HS,5/18/1999,2,135
HS,5/19/1999,2,137
HS,5/19/1999,2,140
HS,5/19/1999,2,138
HS,5/20/1999,2,141
HS,5/20/1999,2,136
HS,5/20/1999,2,129
HS,5/20/1999,2,125
HS,5/22/1999,2,140
HS,5/22/1999,2,147
HS,5/22/1999,2,129
AL,5/15/2000,2,165
AL,5/15/2000,2,147
AL,5/15/2000,2,129
AL,5/22/2000,2,138
AL,5/5/1995,2,152
AL,5/15/1995,2,132
AL,5/15/1995,2,123
AL,5/16/1995,2,133
AL,5/19/1995,2,135
AL,5/12/1996,1,122
AL,5/13/1996,1,112
AL,5/13/1996,1,104
AL,5/14/1996,1,110
AL,5/14/1996,1,118
AL,5/14/1996,1,104
AL,5/14/1996,1,101
AL,5/15/1996,1,123
AL,5/15/1996,1,126
AL,5/16/1996,1,118
AL,5/17/1996,1,102
AL,5/17/1996,1,105
AL,5/17/1996,1,105
AL,5/17/1996,1,107
AL,5/20/1996,1,111
AL,5/20/1996,1,113
AL,5/20/1996,1,118
AL,5/21/1996,1,108
AL,5/21/1996,1,117
AL,5/21/1996,1,123
AL,5/21/1996,1,126
AL,5/22/1996,1,100
AL,5/22/1996,1,105
AL,5/22/1996,1,109
AL,5/22/1996,1,108
AL,5/22/1996,1,116
AL,5/23/1996,1,103
AL,5/23/1996,1,97
AL,5/23/1996,1,108
AL,5/23/1996,1,112
AL,5/23/1996,1,112
AL,5/25/1996,1,102
AL,5/25/1996,1,106
AL,5/28/1996,1,120
AL,5/28/1996,1,123
AL,5/29/1996,1,103
AL,5/31/1996,1,108
AL,5/31/1996,1,112
AL,5/31/1996,1,96
AL,5/31/1996,1,98
AL,6/1/1996,1,100
AL,6/4/1996,1,102
AL,6/4/1996,1,102
AL,6/6/1996,1,94
AL,6/6/1996,1,113
AL,6/6/1996,1,119
AL,6/7/1996,1,101
AL,6/13/1996,1,105
AL,5/19/1998,1,100
AL,5/19/1998,1,122
AL,5/19/1998,1,127
AL,5/21/1998,1,112
BR,5/28/1999,2,102
BR,5/10/1998,2,120
BR,5/14/1998,2,114
BR,5/14/2004,2,114
BR,5/28/1999,2,115
BR,5/28/1999,2,109
BR,5/25/1999,2,156
BR,5/10/1998,2,114
BR,5/25/2002,2,90
BR,5/26/2002,2,115
BR,5/25/2000,2,114
HS,5/29/2005,1,108
HS,5/17/2005,1,107
HS,5/4/2003,1,137
HS,5/27/2002,2,129
HS,5/21/2002,1,111
BR,5/16/2005,2,132
BR,5/17/1998,1,99
BR,5/17/1998,2,110
BR,5/17/1998,2,110
BR,5/30/1998,2,112
BR,5/30/1998,2,99
BR,5/31/1998,2,115
HS,5/8/2001,1,102
HS,5/20/2001,1,115
